YEARMONTH,EPISODE_ID,EVENT_ID,LOCATION_INDEX,RANGE,AZIMUTH,LOCATION,LATITUDE,LONGITUDE,LAT2,LON2
200702,2178,10528,1,10,"NNE","SELMA",32.5336,-86.9544,3232016,8657264
200702,2178,10529,1,0,"S","PRATTVILLE",32.47,-86.48,3228200,8628800
200702,2178,10530,1,2.73,"SSW","INDEPENDENCE",32.4939,-86.7389,3229634,8644334
200702,2178,10531,1,.21,"WSW","BOOTH",32.4991,-86.5834,3229946,8635004
200702,2178,10532,1,0,"N","MONTGOMERY",32.38,-86.3,3222800,8618000
200702,2178,10533,1,0,"N","MONTGOMERY",32.38,-86.3,3222800,8618000
200702,2178,10534,1,0,"SW","HURTSBORO",32.25,-85.4,3215000,8524000
200702,2178,10535,1,0,"N","PRATTVILLE",32.47,-86.48,3228200,8628800
200702,2178,11344,1,.7,"SE","WHITSITT",32.5928,-87.5715,3235568,8734290
200702,2178,11344,2,.62,"NNE","NEWBERN",32.5883,-87.5259,3235298,8731554
200702,2178,11346,1,5.61,"W","SCOTT STATION",32.6,-87.5263,3236000,8731578
200702,2178,11346,2,2.47,"SW","SCOTT STATION",32.5748,-87.46,3234488,8727600
200702,2178,11359,1,3.1,"WSW","HAGLER",33.0128,-87.3994,33768,8723964
200702,2178,11359,2,.75,"ESE","PEARSON",33.0159,-87.3181,33954,8719086
200702,2178,11361,1,3.99,"W","HARMON",33.02,-87.3188,331200,8719128
200702,2178,11361,2,1.04,"ESE","HARMON",33.0142,-87.2334,33852,8714004
200702,2178,11362,1,4.64,"W","SIX MILE",33.02,-87.08,331200,874800
200702,2178,11362,2,1.24,"WSW","ASHBY",33.0131,-86.9498,33786,8656988
200702,2178,11363,1,2.2,"ENE","MULBERRY",32.4653,-86.7469,3227918,8644814
200702,2178,11363,2,2.52,"E","MULBERRY",32.4519,-86.7369,3227114,8644214
200703,2187,10545,1,0,"N","RUSH",36.13,-92.57,367800,9234200
200703,2187,10546,1,.5,"N","TIMBO",35.8772,-92.32,3552632,9219200
200703,2187,10546,2,0,"N","FIFTY SIX",35.95,-92.22,3557000,9213200
200703,2187,23381,1,0,"N","MT JUDEA",35.92,-93.07,3555200,934200
200703,2187,23382,1,0,"NE","ST JOE",36.03,-92.8,361800,9248000
200703,2187,23383,1,0,"N","NORFORK",36.2,-92.28,3612000,9216800
200703,2187,23384,1,0,"N","CAMP",36.42,-91.73,3625200,9143800
200703,2187,23385,1,0,"S","FRYATT",36.47,-91.65,3628200,9139000
200703,2187,23386,1,3,"NNE","NORFORK",36.2401,-92.2594,3614406,9215564
200703,2187,23387,1,0,"W","HORSESHOE BEND",36.22,-91.73,3613200,9143800
200703,2187,24264,1,0,"N","CHEROKEE VLG",36.3,-91.52,3618000,9131200
200701,2206,10645,1,0,"N","MEEKER",40.03,-107.92,401800,10755200
200701,2206,10645,2,2,"WSW","MEEKER",40.0189,-107.9549,401134,10757294
200701,2207,10646,1,0,"N","MADISON",36.38,-79.97,3622800,7958200
200701,2207,10646,2,0,"N","REIDSVILLE",36.37,-79.67,3622200,7940200
200701,2208,10647,1,5,"N","(DAN)DANVILLE REGIONAL AIRPORT",36.6523,-79.33,3639138,7919800
200701,2208,10647,2,0,"N","DANVILLE CITY",36.57,-79.28,3634200,7916800
200701,2208,10648,1,0,"N","RIDGEWAY",36.58,-79.87,3634800,7952200
200701,2208,10649,1,5,"W","NATHALIE",36.93,-79.0404,3655800,792424
200701,2209,10650,1,0,"N","NEWS FERRY",36.68,-79.03,3640800,791800
200701,2210,10652,1,0,"N","MARTINSVILLE",36.68,-79.87,3640800,7952200
200701,2228,12354,1,0,"N","HADDONFIELD",39.9,-75.03,3954000,751800
200701,2228,12355,1,0,"N","MT LAUREL",39.93,-74.9,3955800,7454000
200701,2228,12356,1,0,"N","GRIGGSTOWN",40.45,-74.62,4027000,7437200
200703,2230,10930,1,0,"N","WYMORE",40.13,-96.67,407800,9640200
200703,2253,10974,1,4.9,"SW","THOMSON",33.4199,-82.56,3325194,8233600
200703,2253,10974,2,2.88,"E","WRIGHTSBORO",33.5,-82.4501,3330000,8227006
200703,2253,10975,1,0,"N","GROVETOWN",33.45,-82.2,3327000,8212000
200703,2253,10976,1,7,"NW","THOMSON",33.5416,-82.5858,3332496,8235148
200703,2253,10976,2,7,"NE","THOMSON",33.5416,-82.4142,3332496,8224852
200703,2253,10977,1,0,"N","MARTINEZ",33.52,-82.08,3331200,824800
200703,2253,10978,1,0,"N","HEPHZIBAH",33.32,-82.1,3319200,826000
200703,2253,10978,2,0,"N","AUGUSTA",33.48,-81.97,3328800,8158200
200703,2253,10979,1,0,"N","FT GORDON",33.38,-82.13,3322800,827800
200703,2253,11030,1,10,"NNW","APPLING",33.6836,-82.3864,3341016,8223184
200703,2255,10980,1,0,"N","BELVEDERE",33.53,-81.95,3331800,8157000
200703,2255,10983,1,0,"N","MORGANA",33.58,-82.08,3334800,824800
200703,2255,10983,2,14,"N","EDGEFIELD",33.9824,-81.92,3358944,8155200
200703,2255,10985,1,10,"SW","SALUDA",33.8978,-81.8932,3353868,8153592
200703,2255,10985,2,10,"NE","BATESBURG",34.0022,-81.4268,34132,8125608
200703,2255,10997,1,0,"N","AIKEN AFS",33.65,-81.68,3339000,8140800
200703,2255,10997,2,1.8,"NE","FOXTOWN",33.72,-81.56,3343200,8133600
200702,2703,15653,2,2.5,"NW","LAWRENCE",32.3456,-89.2602,3220736,8915612
200702,2703,15654,1,1.38,"S","NEW HOPE",33.45,-88.32,3327000,8819200
200702,2703,15655,1,0,"N","COLUMBUS",33.5,-88.43,3330000,8825800
200702,2703,15656,1,0,"W","PINEVILLE",32.13,-89.4,327800,8924000
200702,2703,15656,2,4,"NE","PINEVILLE",32.1709,-89.3517,3210254,8921102
200702,2703,15657,1,0,"SW","SUQUALENA",32.45,-88.83,3227000,8849800
200702,2703,15658,1,0,"NE","MERIDIAN",32.37,-88.72,3222200,8843200
200702,2703,15659,1,0,"SW","COLLINS",31.63,-89.55,3137800,8933000
200702,2703,15660,1,0,"SW","LAUREL",31.7,-89.13,3142000,897800
200702,2706,13952,1,8,"SW","CROSSETT",33.0482,-92.0676,332892,924056
200702,2706,13952,2,2,"SE","MONTROSE",33.2796,-91.4755,3316776,9128530
200702,2706,13953,1,0,"NNE","NORTH CROSSETT",33.15,-91.95,339000,9157000
200702,2706,13953,2,1.5,"NNE","NORTH CROSSETT",33.17,-91.9401,3310200,9156406
200702,2706,13954,1,0,"N","DERMOTT",33.52,-91.43,3331200,9125800
200702,2706,13954,2,3.5,"NE","DERMOTT",33.5558,-91.3871,3333348,9123226
200702,2706,13955,1,10,"W","LAKE VLG",33.33,-91.453,3319800,9127180
200702,2706,13955,2,7,"NE","LAKE VLG",33.4016,-91.1943,3324096,9111658
200702,2706,14185,1,7,"WSW","WILMOT",33.0113,-91.6915,33678,9141490
200702,2706,14185,2,0,"N","WILMOT",33.05,-91.58,333000,9134800
200702,2707,13957,1,1,"SW","BASTROP",32.7698,-91.9122,3246188,9154732
200702,2707,13957,2,3,"E","BASTROP",32.78,-91.8484,3246800,9150904
200702,2707,14186,1,5,"E","BASTROP",32.78,-91.814,3246800,9148840
200702,2707,14186,2,7,"SE","BONITA",32.8484,-91.5848,3250904,9135088
200702,2707,14187,1,9,"W","OAK GROVE",32.87,-91.5349,3252200,9132094
200702,2707,14187,2,3,"N","OAK GROVE",32.9134,-91.38,3254804,9122800
200702,2707,14191,1,3.27,"E","GOODWILL",32.78,-91.5138,3246800,9130828
200702,2707,14192,1,0,"N","RAYVILLE",32.48,-91.75,3228800,9145000
200702,2707,14192,2,2,"E","RAYVILLE",32.48,-91.7157,3228800,9142942
200702,2707,14193,1,6,"N","RAYVILLE",32.5667,-91.75,3234002,9145000
200702,2707,14193,2,13,"NE","RAYVILLE",32.6129,-91.5923,3236774,9135538
200702,2707,14194,1,7,"WNW","EPPS",32.6387,-91.591,3238322,9135460
200702,2707,14194,2,3,"S","PIONEER",32.6866,-91.43,3241196,9125800
200702,2707,14195,1,10,"SW","ALTO",32.2678,-91.991,3216068,9159460
200702,2707,14195,2,3,"N","ARCHIBALD",32.3934,-91.78,3223604,9146800
200702,2707,14196,1,12,"SW","LAKE PROVIDENCE",32.6773,-91.3258,3240638,9119548
200702,2707,14196,2,4,"S","LAKE PROVIDENCE",32.7422,-91.18,3244532,9110800
200702,2707,14286,1,5,"WSW","JONESVILLE",31.5923,-91.9084,3135538,9154504
200702,2707,14286,2,7,"NE","JONESVILLE",31.6916,-91.7459,3141496,9144754
200702,2707,14287,1,1,"S","JONESVILLE",31.6055,-91.83,3136330,9149800
200702,2707,14287,2,1,"SE","JONESVILLE",31.6098,-91.818,3136588,9149080
200702,2707,14288,1,2,"W","WILDSVILLE",31.62,-91.834,3137200,9150040
200702,2707,14288,2,2,"NNE","WILDSVILLE",31.6467,-91.787,3138802,9147220
200702,2707,14289,1,4,"ENE","JONESVILLE",31.6421,-91.7673,3138526,9146038
200702,2707,14289,2,7,"ENE","JONESVILLE",31.6587,-91.7202,3139522,9143212
200702,2707,14290,1,6,"WSW","DUNBARTON",31.6868,-91.7642,3141208,9145852
200702,2707,14290,2,3,"WNW","CLAYTON",31.7366,-91.5971,3144196,9135826
200702,2707,14291,1,9,"W","QUIMBY",32.23,-91.3738,3213800,9122428
200702,2707,14291,2,7,"S","TALLULAH",32.3188,-91.2,3219128,9112000
200704,2715,13969,1,4.18,"S","CRESTON",41.64,-97.36,4138400,9721600
200704,2715,13970,1,0,"N","MILFORD",40.77,-97.05,4046200,973000
200704,2715,13971,1,4.18,"N","TABLE ROCK",40.24,-96.09,4014400,965400
200704,2715,13972,1,4.18,"S","CRESTON",41.64,-97.36,4138400,9721600
200704,2715,13973,1,.69,"S","(OFF)OFFUTT AFB",41.11,-95.92,416600,9555200
200704,2715,14133,1,6.16,"WSW","HOWE",40.29,-95.93,4017400,9555800
200704,2715,14134,1,2.64,"W","HUMBOLDT",40.17,-95.98,4010200,9558800
200704,2715,14215,1,3.79,"WNW","BLUE SPGS",40.16,-96.73,409600,9643800
200702,2726,14018,1,4.67,"NW","DUCK KEY",24.8477,-80.8526,2450862,8051156
200702,2727,14022,1,0,"N","LONG KEY",24.82,-80.82,2449200,8049200
200702,2727,14023,1,1,"ENE","LONG KEY",24.8255,-80.8053,2449530,8048318
200702,2727,14025,1,0,"N","DUCK KEY",24.8,-80.8,2448000,8048000
200704,2733,14037,1,2.31,"NNW","(FOD)FT DODGE MUNI A",42.58,-94.2,4234800,9412000
200704,2733,14038,1,2.31,"NNW","(FOD)FT DODGE MUNI A",42.58,-94.2,4234800,9412000
200704,2733,14039,1,.69,"S","VINCENT",42.59,-94.02,4235400,941200
200704,2733,14040,1,0,"N","LAKE CITY",42.27,-94.73,4216200,9443800
200704,2733,14041,1,.86,"NW","HAMPTON MUNI ARPT",42.74,-93.24,4244400,9314400
200704,2733,14042,1,4.87,"N","ELLSWORTH",42.39,-93.59,4223400,9335400
200704,2733,14043,1,1.02,"W","DUNCOMBE",42.47,-94,4228200,9400
200704,2733,14044,1,2.31,"NNW","WILLIAMS",42.51,-93.57,4230600,9334200
200704,2733,14045,1,5.65,"W","IOWA FALLS",42.51,-93.38,4230600,9322800
200704,2733,14047,1,.69,"S","EVANSDALE",42.46,-92.28,4227600,9216800
200704,2733,14048,1,4.84,"S","ORANGE",42.36,-92.37,4221600,9222200
200704,2733,14049,1,1.38,"N","IOWA FALLS",42.54,-93.27,4232400,9316200
200704,2733,14050,1,0,"N","DUMONT",42.75,-92.97,4245000,9258200
200704,2733,14051,1,1.68,"WNW","CEDAR FALLS ARPT",42.48,-92.51,4228800,9230600
200704,2733,14052,1,2.67,"WNW","AUDUBON",41.73,-94.98,4143800,9458800
200704,2733,14053,1,2.14,"NNW","FLETCHER CHAPEL",41.33,-95.01,4119800,95600
200704,2733,14054,1,2.08,"NW","AUDUBON",41.74,-94.96,4144400,9457600
200704,2733,14055,1,.69,"S","STEAMBOAT ROCK",42.41,-93.07,4224600,934200
200704,2733,14056,1,.86,"NW","WELLSBURG",42.44,-92.93,4226400,9255800
200704,2733,14058,1,.52,"W","DALLAS CENTER",41.68,-93.98,4140800,9358800
200704,2733,14061,1,0,"N","SAYLORVILLE",41.68,-93.63,4140800,9337800
200704,2733,14064,1,2.09,"W","OTTUMWA",41.02,-92.44,411200,9226400
200704,2733,14067,1,.87,"NE","KEOMAH",41.29,-92.54,4117400,9232400
200704,2733,14068,1,.52,"E","ADAIR",41.5,-94.64,4130000,9438400
200704,2745,14135,1,.52,"E","MODALE",41.62,-96.01,4137200,96600
200704,2745,14136,1,7.59,"ESE","OAKLAND",41.27,-95.27,4116200,9516200
200704,2745,14137,1,7.59,"ESE","OAKLAND",41.27,-95.27,4116200,9516200
200703,2746,19151,1,0,"N","IRVINE",37.7,-83.97,3742000,8358200
200703,2749,14159,1,.89,"SE","STOKES",35.71,-77.26,3542600,7715600
200703,2749,14160,1,2.36,"NNE","OLD FORD",35.66,-77.05,3539600,773000
200703,2749,14161,1,2.35,"WSW","WASHINGTON ARPT",35.56,-77.09,3533600,775400
200703,2749,14162,1,.69,"S","WASHINGTON ARPT",35.56,-77.05,3533600,773000
200703,2749,14163,1,.69,"S","WASHINGTON ARPT",35.56,-77.05,3533600,773000
200703,2749,14164,1,.69,"S","WASHINGTON ARPT",35.56,-77.05,3533600,773000
200703,2749,14165,1,.69,"S","WASHINGTON ARPT",35.56,-77.05,3533600,773000
200703,2749,14166,1,.69,"S","WASHINGTON ARPT",35.56,-77.05,3533600,773000
200703,2749,14167,1,.69,"S","WASHINGTON ARPT",35.56,-77.05,3533600,773000
200703,2749,14168,1,.69,"S","WASHINGTON ARPT",35.56,-77.05,3533600,773000
200703,2749,14169,1,1.49,"SSE","GREENVILLE",35.6,-77.37,3536000,7722200
200703,2749,14170,1,1.49,"NNW","FAIRFIELD",35.55,-76.24,3533000,7614400
200704,2752,14177,1,6,"NNW","LAURINBURG",34.8501,-79.4904,3451006,7929424
200704,2752,14178,1,4.52,"W","POPE AFB",35.17,-79.0599,3510200,793594
200704,2752,14179,1,.89,"SE","ANDERSON CREEK",35.2709,-78.9189,3516254,7855134
200704,2752,14180,1,0,"N","FAYETTEVILLE ARPT",34.98,-78.88,3458800,7852800
200704,2755,25117,1,0,"N","MT STERLING",38.05,-83.95,383000,8357000
200704,2755,25118,1,5,"E","STANTON",37.85,-83.7785,3751000,8346710
200704,2755,25119,1,0,"N","SHARPSBURG",38.2,-83.93,3812000,8355800
200704,2755,25120,1,0,"N","MEANS",37.95,-83.77,3757000,8346200
200704,2755,25121,1,0,"N","EUBANK",37.28,-84.65,3716800,8439000
200704,2755,25122,1,0,"N","MT VERNON",37.35,-84.35,3721000,8421000
200704,2755,25123,1,0,"N","IRVINE",37.7,-83.97,3742000,8358200
200704,2755,25124,1,2,"SE","PEOPLES",37.2596,-84.0243,3715576,841458
200704,2755,25125,1,0,"N","CAMPTON",37.73,-83.55,3743800,8333000
200704,2755,25127,1,5,"NE","CAMPTON",37.7811,-83.4854,3746866,8329124
200704,2755,25176,1,0,"N","SOMERSET",37.1,-84.6,376000,8436000
200704,2755,25179,1,0,"N","SOMERSET",37.1,-84.6,376000,8436000
200704,2755,25184,1,4,"NNW","MONTICELLO",36.8834,-84.8577,3653004,8451462
200704,2755,25186,1,0,"N","MONTICELLO",36.83,-84.83,3649800,8449800
200704,2755,25189,1,0,"N","MONTICELLO",36.83,-84.83,3649800,8449800
200702,2703,15651,1,1.37,"ENE","WANILLA",31.6376,-90.1085,3138256,906510
200702,2703,15652,1,4,"SSW","SONTAG",31.5966,-90.226,3135796,9013560
200702,2703,15652,2,1,"S","WANILLA",31.6155,-90.13,3136930,907800
200702,2703,15653,1,4,"W","LAWRENCE",32.32,-89.2984,3219200,8917904
200703,2993,16454,1,3,"NE","DECATUR",32.4607,-89.0837,3227642,895022
200703,2993,16455,1,0,"SE","HATTIESBURG",31.32,-89.32,3119200,8919200
200703,2993,16455,2,0,"SE","GLENDALE",31.37,-89.3,3122200,8918000
200703,2993,16458,1,3,"E","ROSE HILL",32.15,-88.9488,329000,8856928
200703,2993,16464,1,2,"S","MERIDIAN",32.3411,-88.72,3220466,8843200
200703,2993,16465,1,5,"S","ZERO",32.2277,-88.65,3213662,8839000
200703,2993,16466,1,0,"N","INCREASE",32.25,-88.57,3215000,8834200
200703,2994,15827,1,2,"SE","LAKE VLG",33.3096,-91.2555,3318576,9115330
200703,2994,15827,2,7,"E","LAKE VLG",33.33,-91.1589,3319800,919534
200703,2994,15828,1,.69,"S","LAKE VLG",33.32,-91.28,3319200,9116800
200703,2995,15767,1,3,"S","ARCHIE",31.5366,-91.97,3132196,9158200
200703,2995,15767,2,4,"SSW","JONESVILLE",31.5666,-91.856,3133996,9151360
200703,2995,15806,1,0,"N","ARCHIE",31.58,-91.97,3134800,9158200
200703,2995,15844,1,5,"SE","ARCHIE",31.5289,-91.91,3131734,9154600
200702,3001,15830,1,0,"N","MELLWOOD",34.22,-90.95,3413200,9057000
200702,3001,15830,2,0,"N","ELAINE",34.3,-90.83,3418000,9049800
200702,3002,15832,1,0,"N","LULA",34.45,-90.48,3427000,9028800
200702,3002,15832,2,0,"N","MOON LAKE",34.42,-90.5,3425200,9030000
200702,3002,15833,1,0,"N","CLARKSDALE",34.2,-90.58,3412000,9034800
200702,3002,15834,1,0,"N","FRIARS PT",34.37,-90.63,3422200,9037800
200702,3002,15836,1,12,"NE","COFFEEVILLE",34.0927,-89.552,345562,8933120
200702,3002,15836,2,3,"NE","COFFEEVILLE",34.0007,-89.663,3442,8939780
200702,3002,15837,1,0,"N","TILLATOBA",34,-89.88,3400,8952800
200702,3002,16271,1,0,"N","WATER VLY",34.17,-89.63,3410200,8937800
200702,3002,16276,1,0,"N","OXFORD",34.37,-89.52,3422200,8931200
200702,3002,16277,1,0,"N","BRUCE",33.98,-89.35,3358800,8921000
200702,3002,16402,1,0,"N","COFFEEVILLE",33.97,-89.7,3358200,8942000
200702,3002,16403,1,0,"N","CHARLESTON",34,-90.05,3400,903000
200702,3002,16408,1,0,"N","CALHOUN CITY",33.85,-89.32,3351000,8919200
200702,3003,16284,1,2,"N","GERMANTOWN",35.1089,-89.82,356534,8949200
200702,3003,16297,1,0,"N","PIPERTON",35.05,-89.63,353000,8937800
200702,3003,16404,1,0,"N","MC KENZIE",36.13,-88.52,367800,8831200
200704,3005,15847,1,0,"N","VANLEER",36.23,-87.45,3613800,8727000
200704,3005,15847,2,0,"N","WHITE BLUFF",36.12,-87.22,367200,8713200
200704,3005,15848,1,6.5,"SW","ALTAMONT",35.3636,-85.8115,3521816,8548690
200704,3005,15849,1,0,"N","COALMONT",35.33,-85.72,3519800,8543200
200704,3005,15850,1,0,"N","ALTAMONT",35.43,-85.73,3525800,8543800
200704,3005,15851,1,0,"N","ALTAMONT",35.43,-85.73,3525800,8543800
200704,3005,15852,1,13,"SE","CROSSVILLE",35.8171,-84.866,3549026,8451960
200704,3005,15854,1,0,"N","BUMPUS MILLS",36.6,-87.82,3636000,8749200
200704,3005,15855,1,8,"SE","SPRINGFIELD",36.4182,-86.7783,3625092,8646698
200704,3005,15856,1,2,"NW","CHARLOTTE",36.2004,-87.3553,3612024,8721318
200704,3005,15857,1,0,"N","CUMBERLAND FURNACE",36.27,-87.37,3616200,8722200
200704,3005,15858,1,0,"N","SYLVIA",36.18,-87.42,3610800,8725200
200704,3005,15859,1,5,"S","SPARTA",35.8577,-85.47,3551462,8528200
200704,3005,15860,1,0,"N","LYLES",35.92,-87.37,3555200,8722200
200704,3005,15861,1,0,"N","LINDEN",35.62,-87.85,3537200,8751000
200704,3005,15863,1,2,"S","NASHVILLE",36.1011,-86.83,366066,8649800
200704,3005,15864,1,0,"N","CENTERVILLE",35.78,-87.47,3546800,8728200
200704,3005,15865,1,0,"N","BELLEVUE",36.07,-86.93,364200,8655800
200704,3005,15866,1,1,"NW","LEBANON",36.2302,-86.3127,3613812,8618762
200704,3005,15868,1,5,"W","FRANKLIN",35.92,-86.9893,3555200,8659358
200704,3005,15869,1,5,"W","FRANKLIN",35.92,-86.9893,3555200,8659358
200704,3005,15870,1,0,"N","ANTIOCH",36.07,-86.67,364200,8640200
200704,3005,15871,1,10,"SW","CRAB ORCHARD",35.7978,-85.0061,3547868,85366
200704,3005,15872,1,0,"N","CLARKRANGE",36.18,-85.02,3610800,851200
200704,3005,15873,1,3,"S","LEBANON",36.1766,-86.3,3610596,8618000
200704,3005,15874,1,2,"E","LEBANON",36.22,-86.2642,3613200,8615852
200704,3005,15875,1,0,"N","LANTANA",35.87,-85.1,3552200,856000
200704,3005,15876,1,7,"S","CROSSVILLE",35.8488,-85.03,3550928,851800
200704,3005,15877,1,4,"SW","COLUMBIA",35.5791,-87.1003,3534746,876018
200704,3005,15878,1,6,"W","COLUMBIA",35.62,-87.1567,3537200,879402
200704,3005,15879,1,8,"SE","MURFREESBORO",35.7682,-86.3192,3546092,8619152
200704,3005,15880,1,0,"N","LEOMA",35.17,-87.35,3510200,8721000
200704,3005,15880,2,0,"N","LIBERTY GROVE",35.03,-87.38,351800,8722800
200704,3005,15881,1,10,"SSE","MURFREESBORO",35.7164,-86.3518,3542984,8621108
200704,3005,15882,1,4,"W","LEWISBURG",35.45,-86.871,3527000,8652260
200704,3005,15883,1,0,"N","TULLAHOMA",35.37,-86.23,3522200,8613800
200704,3005,15884,1,0,"N","BEECH GROVE",35.63,-86.25,3537800,8615000
200704,3005,15885,1,0,"N","COOKEVILLE",36.17,-85.5,3610200,8530000
200704,3005,15886,1,0,"N","WHITE HOUSE",36.5,-86.63,3630000,8637800
200704,3005,15887,1,0,"N","CENTERVILLE",35.78,-87.47,3546800,8728200
200704,3005,15888,1,5,"SSE","CENTERVILLE",35.7132,-87.4359,3542792,8726154
200704,3005,15889,1,5,"SSE","CROSSVILLE",35.8832,-84.9958,3552992,8459748
200704,3005,15890,1,3,"NNW","NEWTON",35.8401,-85.2205,3550406,8513230
200704,3005,15890,2,5.1,"NE","NEWTON",35.8521,-85.1357,3551126,858142
200704,3006,20591,1,2,"W","ANTLERS",34.23,-95.655,3413800,9539300
200704,3006,20593,1,1,"W","SNOW",34.4,-95.4375,3424000,9526250
200704,3006,20594,1,1,"E","MUSE",34.67,-94.7524,3440200,9445144
200704,3006,20595,1,2,"NW","OCTAVIA",34.5404,-94.7248,3432424,9443488
200704,3006,20596,1,3,"S","BROKEN ARROW",36.0066,-95.78,36396,9546800
200704,3006,20597,1,2,"SE","BROKEN ARROW",36.0296,-95.7547,361776,9545282
200704,3011,15925,1,15.88,"WSW","KING COULEE RAWS",47.72,-107.34,4743200,10720400
200704,3011,16235,1,16,"SSW","SACO",48.2563,-107.4632,4815378,10727792
200703,3028,16017,1,0,"N","SUMNER",39.67,-93.23,3940200,9313800
200703,3028,16108,1,2,"SE","KANSAS CITY",39.0596,-94.5437,393576,9432622
200703,3028,16109,1,0,"N","GRANDVIEW",38.88,-94.53,3852800,9431800
200704,3029,16043,1,0,"N","CHUGWATER",41.75,-104.83,4145000,10449800
200702,3042,16135,1,0,"N","VLY CITY",38.87,-93.63,3852200,9337800
200702,3042,16137,1,5,"N","MARSHALL JCT",39.0223,-93.22,391338,9313200
200702,3042,16139,1,4,"SSE","BOONVILLE",38.9166,-92.7015,3854996,9242090
200704,3044,16141,1,11,"E","GILLETTE",44.28,-105.2579,4416800,10515474
200704,3044,16144,1,2,"N","MOORCROFT",44.2989,-104.95,4417934,10457000
200702,3049,16781,1,0,"N","WESTWEGO",29.9,-90.13,2954000,907800
200702,3049,16783,1,4.85,"SW","NEW ORLEANS",29.897,-90.153,2953820,909180
200702,3049,16783,2,1.27,"WNW","VIEUX CARRE",29.978,-90.099,2958680,905940
200702,3049,16784,1,1.42,"WSW","GENTILLY",30.0121,-90.0519,30726,903114
200702,3049,16784,2,.23,"NW","GENTILLY",30.0224,-90.0327,301344,901962
200702,3049,19003,1,0,"N","GRETNA",29.92,-90.05,2955200,903000
200702,3050,16987,1,0,"N","LYMAN",30.5,-89.12,3030000,897200
200702,3050,16987,2,0,"N","ORANGE GROVE",30.43,-89.08,3025800,894800
200702,3050,16988,1,5,"ENE","OCEAN SPGS",30.4477,-88.7425,3026862,8844550
200702,3050,16989,1,0,"N","GULFPORT",30.38,-89.08,3022800,894800
200702,3050,16990,1,5,"SE","POPLARVILLE",30.7789,-89.4705,3046734,8928230
200702,3062,16340,1,2,"N","MASONBORO INLET",34.2489,-77.78,3414934,7746800
200703,3065,16353,1,0,"N","WHITE OAK",40.35,-79.8,4021000,7948000
200703,3065,20313,1,0,"N","WASHINGTON",40.18,-80.25,4010800,8015000
200703,3065,20347,1,0,"N","WHITE OAK",40.35,-79.8,4021000,7948000
200704,3067,16354,1,2,"NW","EDGEFIELD",33.8004,-81.9446,3348024,8156676
200704,3067,16354,2,6,"NW","EDGEFIELD",33.8413,-81.9938,3350478,8159628
200704,3067,16359,1,7,"W","SALUDA",34,-81.8921,3400,8153526
200704,3067,16363,1,0,"N","POMARIA",34.27,-81.42,3416200,8125200
200704,3067,16365,1,7,"WSW","EDGEFIELD",33.7413,-82.0325,3344478,821950
200704,3067,16366,1,0,"N","WHITMIRE",34.5,-81.62,3430000,8137200
200704,3067,16368,1,0,"N","WHITMIRE",34.5,-81.62,3430000,8137200
200704,3067,16375,1,3,"W","BARNWELL",33.23,-81.4218,3313800,8125308
200704,3067,16376,1,2,"NNW","KLINE",33.1467,-81.3632,338802,8121792
200704,3067,16377,1,0,"N","BAMBERG",33.3,-81.03,3318000,811800
200704,3067,16378,1,4.5,"SSE","SPRINGTOWN",33.16,-81.07,339600,814200
200704,3067,16378,2,4.19,"S","BAMBERG CARLISLE ARP",33.22,-80.96,3313200,8057600
200704,3067,16379,1,2.38,"SSE","EHRHARDT",33.07,-81,334200,8100
200704,3067,16379,2,2.7,"WNW","EMBREE",33.12,-80.96,337200,8057600
200704,3067,16380,1,4.31,"NNW","PINEWOOD",33.7876,-80.4987,3347256,8029922
200704,2755,25192,1,0,"N","MONTICELLO",36.83,-84.83,3649800,8449800
200704,2755,25216,1,1,"SE","HOGUE",37.1598,-84.6872,379588,8441232
200704,2755,25217,1,2.5,"W","MANGUM",37.175,-84.815,3710500,8448900
200704,2755,25217,2,2.26,"W","MANGUM",37.171,-84.811,3710260,8448660
200704,2755,25219,1,.57,"S","TWAY",36.8118,-83.319,3648708,8319140
200704,2755,25219,2,.74,"SSE","TWAY",36.8108,-83.3132,3648648,8318792
200704,2755,25221,1,1.79,"NE","CAWOOD",36.7966,-83.2052,3647796,8312312
200704,2755,25221,2,.75,"NNE","CAWOOD",36.79,-83.225,3647400,8313500
200704,2755,25223,1,4,"ESE","LONDON",37.1079,-84.013,376474,84780
200704,2755,25223,2,6,"ESE","LONDON",37.0968,-83.9795,375808,8358770
200704,2755,25224,1,0,"N","WHITLEY CITY",36.72,-84.47,3643200,8428200
200704,2755,25225,1,3,"E","LONDON",37.13,-84.0256,377800,841536
200704,2755,25226,1,0,"N","LONDON",37.13,-84.08,377800,844800
200704,2755,25227,1,0,"N","LONDON",37.13,-84.08,377800,844800
200704,2755,25228,1,0,"N","LONDON",37.13,-84.08,377800,844800
200704,2755,25229,1,0,"N","EZEL",37.9,-83.45,3754000,8327000
200704,2755,25230,1,0,"N","GARRARD",37.12,-83.73,377200,8343800
200704,2755,25231,1,0,"N","GARRARD",37.12,-83.73,377200,8343800
200704,2755,25232,1,0,"N","MANCHESTER",37.15,-83.75,379000,8345000
200704,2755,25233,1,3,"E","JACKSON",37.55,-83.3253,3733000,8319518
200704,2755,25234,1,3,"S","CORBIN",36.9066,-84.1,3654396,846000
